ensembl_gene_id	mgi_symbol	gene_biotype
ENSMUSG00000032081	Apoc3	protein_coding
ENSMUSG00000032080	Apoa4	protein_coding
ENSMUSG00000032079	Apoa5	protein_coding
ENSMUSG00000032078	Zpr1	protein_coding
ENSMUSG00000032077	Bud13	protein_coding
ENSMUSG00000056617	4931429L15Rik	protein_coding
ENSMUSG00000094893	Gm4791	protein_coding
ENSMUSG00000032076	Cadm1	protein_coding
ENSMUSG00000032028	Nxpe2	protein_coding
ENSMUSG00000044229	Nxpe4	protein_coding
ENSMUSG00000032026	Rexo2	protein_coding
ENSMUSG00000042396	Rbm7	protein_coding
ENSMUSG00000042293	Gm5617	protein_coding
ENSMUSG00000032271	Nnmt	protein_coding
ENSMUSG00000066687	Zbtb16	protein_coding
ENSMUSG00000032269	Htr3a	protein_coding
ENSMUSG00000008590	Htr3b	protein_coding
ENSMUSG00000032267	Usp28	protein_coding
ENSMUSG00000032264	Zw10	protein_coding
ENSMUSG00000032268	Tmprss5	protein_coding
ENSMUSG00000054156	Gm4894	protein_coding
ENSMUSG00000032259	Drd2	protein_coding
ENSMUSG00000032257	Ankk1	protein_coding
ENSMUSG00000040219	Ttc12	protein_coding
ENSMUSG00000039542	Ncam1	protein_coding
ENSMUSG00000058443	Rpl10-ps3	protein_coding
ENSMUSG00000032068	Plet1	protein_coding
ENSMUSG00000032067	Pts	protein_coding
ENSMUSG00000032066	Bco2	protein_coding
ENSMUSG00000032065	Tex12	protein_coding
ENSMUSG00000039217	Il18	protein_coding
ENSMUSG00000000171	Sdhd	protein_coding
ENSMUSG00000039016	Timm8b	protein_coding
ENSMUSG00000000167	Pih1d2	protein_coding
ENSMUSG00000000168	Dlat	protein_coding
ENSMUSG00000032064	Dixdc1	protein_coding
ENSMUSG00000032062	2310030G06Rik	protein_coding
ENSMUSG00000038086	Hspb2	protein_coding
ENSMUSG00000032060	Cryab	protein_coding
ENSMUSG00000037971	1110032A03Rik	protein_coding
ENSMUSG00000037845	Fdxacb1	protein_coding
ENSMUSG00000032059	Alg9	protein_coding
ENSMUSG00000032058	Ppp2r1b	protein_coding
ENSMUSG00000037112	Sik2	protein_coding
ENSMUSG00000060594	Layn	protein_coding
ENSMUSG00000032057	4833427G06Rik	protein_coding
ENSMUSG00000032056	Btg4	protein_coding
ENSMUSG00000032053	Pou2af1	protein_coding
ENSMUSG00000036027	1810046K07Rik	protein_coding
ENSMUSG00000053199	Arhgap20	protein_coding
ENSMUSG00000032051	Fdx1	protein_coding
ENSMUSG00000032050	Rdx	protein_coding
ENSMUSG00000035164	Zc3h12c	protein_coding
ENSMUSG00000078307	AI593442	protein_coding
ENSMUSG00000053289	Ddx10	protein_coding
ENSMUSG00000034584	Exph5	protein_coding
ENSMUSG00000034487	Kdelc2	protein_coding
ENSMUSG00000005131	4930550C14Rik	protein_coding
ENSMUSG00000034218	Atm	protein_coding
ENSMUSG00000033054	Npat	protein_coding
ENSMUSG00000032047	Acat1	protein_coding
ENSMUSG00000032030	Cul5	protein_coding
ENSMUSG00000055069	Rab39	protein_coding
ENSMUSG00000042195	Slc35f2	protein_coding
ENSMUSG00000042045	Sln	protein_coding
ENSMUSG00000041986	Elmod1	protein_coding
ENSMUSG00000074345	Tnfaip8l3	protein_coding
ENSMUSG00000032274	Cyp19a1	protein_coding
ENSMUSG00000046167	Gldn	protein_coding
ENSMUSG00000041268	Dmxl2	protein_coding
ENSMUSG00000046460	Sh2d7	protein_coding
ENSMUSG00000037493	Cib2	protein_coding
ENSMUSG00000032279	Idh3a	protein_coding
ENSMUSG00000032281	Acsbg1	protein_coding
ENSMUSG00000032285	Dnaja4	protein_coding
ENSMUSG00000061559	Wdr61	protein_coding
ENSMUSG00000032291	Crabp1	protein_coding
ENSMUSG00000032293	Ireb2	protein_coding
ENSMUSG00000035878	Hykk	protein_coding
ENSMUSG00000044820	AY074887	protein_coding
ENSMUSG00000032301	Psma4	protein_coding
ENSMUSG00000035594	Chrna5	protein_coding
ENSMUSG00000032303	Chrna3	protein_coding
ENSMUSG00000035200	Chrnb4	protein_coding
ENSMUSG00000032307	Ube2q2	protein_coding
ENSMUSG00000032309	Fbxo22	protein_coding
ENSMUSG00000032311	Nrg4	protein_coding
ENSMUSG00000032313	Tmem266	protein_coding
ENSMUSG00000032314	Etfa	protein_coding
ENSMUSG00000032318	Isl2	protein_coding
ENSMUSG00000034007	Scaper	protein_coding
ENSMUSG00000050702	4930563M21Rik	protein_coding
ENSMUSG00000032320	Rcn2	protein_coding
ENSMUSG00000032322	Pstpip1	protein_coding
ENSMUSG00000032324	Tspan3	protein_coding
ENSMUSG00000074305	Peak1	protein_coding
ENSMUSG00000032329	Hmg20a	protein_coding
ENSMUSG00000049556	Lingo1	protein_coding
ENSMUSG00000045620	Odf3l1	protein_coding
ENSMUSG00000032911	Cspg4	protein_coding
ENSMUSG00000032733	Snx33	protein_coding
ENSMUSG00000032288	Imp3	protein_coding
ENSMUSG00000055334	Snupn	protein_coding
ENSMUSG00000032290	Ptpn9	protein_coding
ENSMUSG00000042557	Sin3a	protein_coding
ENSMUSG00000032295	Man2c1	protein_coding
ENSMUSG00000032298	Neil1	protein_coding
ENSMUSG00000032299	Commd4	protein_coding
ENSMUSG00000070298	Trcg1	protein_coding
ENSMUSG00000032300	1700017B05Rik	protein_coding
ENSMUSG00000063849	Ppcdc	protein_coding
ENSMUSG00000040722	Scamp5	protein_coding
ENSMUSG00000062309	Rpp25	protein_coding
ENSMUSG00000000088	Cox5a	protein_coding
ENSMUSG00000032305	Fam219b	protein_coding
ENSMUSG00000032306	Mpi	protein_coding
ENSMUSG00000040188	Scamp2	protein_coding
ENSMUSG00000032308	Ulk3	protein_coding
ENSMUSG00000039714	Cplx3	protein_coding
ENSMUSG00000056271	Lman1l	protein_coding
ENSMUSG00000032312	Csk	protein_coding
ENSMUSG00000032310	Cyp1a2	protein_coding
ENSMUSG00000032315	Cyp1a1	protein_coding
ENSMUSG00000038957	Edc3	protein_coding
ENSMUSG00000032316	Clk3	protein_coding
ENSMUSG00000004661	Arid3b	protein_coding
ENSMUSG00000055720	Ubl7	protein_coding
ENSMUSG00000038264	Sema7a	protein_coding
ENSMUSG00000032323	Cyp11a1	protein_coding
ENSMUSG00000037716	Ccdc33	protein_coding
ENSMUSG00000032327	Stra6	protein_coding
ENSMUSG00000037206	Islr	protein_coding
ENSMUSG00000051243	Islr2	protein_coding
ENSMUSG00000036986	Pml	protein_coding
ENSMUSG00000032333	Stoml1	protein_coding
ENSMUSG00000032334	Loxl1	protein_coding
ENSMUSG00000036244	Tbc1d21	protein_coding
ENSMUSG00000035914	Cd276	protein_coding
ENSMUSG00000032336	Nptn	protein_coding
ENSMUSG00000074269	Rec114	protein_coding
ENSMUSG00000032338	Hcn4	protein_coding
ENSMUSG00000032340	Neo1	protein_coding
ENSMUSG00000025236	Adpgk	protein_coding
ENSMUSG00000025235	Bbs4	protein_coding
ENSMUSG00000025234	Arih1	protein_coding
ENSMUSG00000049526	Tmem202	protein_coding
ENSMUSG00000025232	Hexa	protein_coding
ENSMUSG00000032297	Celf6	protein_coding
ENSMUSG00000025237	Parp6	protein_coding
ENSMUSG00000032294	Pkm	protein_coding
ENSMUSG00000074259	Gramd2	protein_coding
ENSMUSG00000051705	Senp8	protein_coding
ENSMUSG00000039585	Myo9a	protein_coding
ENSMUSG00000032292	Nr2e3	protein_coding
ENSMUSG00000032289	Thsd4	protein_coding
ENSMUSG00000047766	Lrrc49	protein_coding
ENSMUSG00000034839	Larp6	protein_coding
ENSMUSG00000034485	Uaca	protein_coding
ENSMUSG00000032280	Tle3	protein_coding
ENSMUSG00000007892	Rplp1	protein_coding
ENSMUSG00000032254	Kif23	protein_coding
ENSMUSG00000032278	Paqr5	protein_coding
ENSMUSG00000032252	Glce	protein_coding
ENSMUSG00000046846	Spesp1	protein_coding
ENSMUSG00000032249	Anp32a	protein_coding
ENSMUSG00000041729	Coro2b	protein_coding
ENSMUSG00000032243	Itga11	protein_coding
ENSMUSG00000032244	Fem1b	protein_coding
ENSMUSG00000032245	Cln6	protein_coding
ENSMUSG00000032246	Calml4	protein_coding
ENSMUSG00000032405	Pias1	protein_coding
ENSMUSG00000022245	Skor1	protein_coding
ENSMUSG00000058444	Map2k5	protein_coding
ENSMUSG00000032403	2300009A05Rik	protein_coding
ENSMUSG00000037801	Iqch	protein_coding
ENSMUSG00000037257	Aagab	protein_coding
ENSMUSG00000032402	Smad3	protein_coding
ENSMUSG00000036867	Smad6	protein_coding
ENSMUSG00000032401	Lctl	protein_coding
ENSMUSG00000032400	Zwilch	protein_coding
ENSMUSG00000032399	Rpl4	protein_coding
ENSMUSG00000032398	Snapc5	protein_coding
ENSMUSG00000004936	Map2k1	protein_coding
ENSMUSG00000035337	Uchl4	protein_coding
ENSMUSG00000032397	Tipin	protein_coding
ENSMUSG00000032396	Dis3l	protein_coding
ENSMUSG00000036466	Megf11	protein_coding
ENSMUSG00000004771	Rab11a	protein_coding
ENSMUSG00000053641	Dennd4a	protein_coding
ENSMUSG00000034452	Slc24a1	protein_coding
ENSMUSG00000033629	Hacd3	protein_coding
ENSMUSG00000032393	Dpp8	protein_coding
ENSMUSG00000032816	Igdcc4	protein_coding
ENSMUSG00000032394	Igdcc3	protein_coding
ENSMUSG00000032392	Parp16	protein_coding
ENSMUSG00000042254	Cilp	protein_coding
ENSMUSG00000015357	Clpx	protein_coding
ENSMUSG00000041837	Pdcd7	protein_coding
ENSMUSG00000086228	Ubap1l	protein_coding
ENSMUSG00000054978	Kbtbd13	protein_coding
ENSMUSG00000041696	Rasl12	protein_coding
ENSMUSG00000053862	Slc51b	protein_coding
ENSMUSG00000059183	Mtfmt	protein_coding
ENSMUSG00000032388	Spg21	protein_coding
ENSMUSG00000066510	Ankdd1a	protein_coding
ENSMUSG00000050721	Plekho2	protein_coding
ENSMUSG00000041064	Pif1	protein_coding
ENSMUSG00000032387	Rbpms2	protein_coding
ENSMUSG00000040652	Oaz2	protein_coding
ENSMUSG00000040524	Zfp609	protein_coding
ENSMUSG00000032386	Trip4	protein_coding
ENSMUSG00000032384	Csnk1g1	protein_coding
ENSMUSG00000032383	Ppib	protein_coding
ENSMUSG00000039452	Snx22	protein_coding
ENSMUSG00000032382	Snx1	protein_coding
ENSMUSG00000032380	Dapk2	protein_coding
ENSMUSG00000038664	Herc1	protein_coding
ENSMUSG00000050503	Fbxl22	protein_coding
ENSMUSG00000032376	Usp3	protein_coding
ENSMUSG00000032373	Car12	protein_coding
ENSMUSG00000032375	Aph1b	protein_coding
ENSMUSG00000053040	Aph1c	protein_coding
ENSMUSG00000036943	Rab8b	protein_coding
ENSMUSG00000036781	Rps27l	protein_coding
ENSMUSG00000032370	Lactb	protein_coding
ENSMUSG00000032366	Tpm1	protein_coding
ENSMUSG00000052698	Tln2	protein_coding
ENSMUSG00000091956	C2cd4b	protein_coding
ENSMUSG00000047990	C2cd4a	protein_coding
ENSMUSG00000035284	Vps13c	protein_coding
ENSMUSG00000032238	Rora	protein_coding
ENSMUSG00000032235	Ice2	protein_coding
ENSMUSG00000032231	Anxa2	protein_coding
ENSMUSG00000059246	Foxb1	protein_coding
ENSMUSG00000011958	Bnip2	protein_coding
ENSMUSG00000033543	Gtf2a2	protein_coding
ENSMUSG00000032226	Gcnt3	protein_coding
ENSMUSG00000032224	Fam81a	protein_coding
ENSMUSG00000032220	Myo1e	protein_coding
ENSMUSG00000032218	Ccnb2	protein_coding
ENSMUSG00000032217	Rnf111	protein_coding
ENSMUSG00000032212	Sltm	protein_coding
ENSMUSG00000054693	Adam10	protein_coding
ENSMUSG00000032207	Lipc	protein_coding
ENSMUSG00000032204	Aqp9	protein_coding
ENSMUSG00000013584	Aldh1a2	protein_coding
ENSMUSG00000032199	Polr2m	protein_coding
ENSMUSG00000041361	Myzap	protein_coding
ENSMUSG00000032232	Cgnl1	protein_coding
ENSMUSG00000032228	Tcf12	protein_coding
ENSMUSG00000038535	Zfp280d	protein_coding
ENSMUSG00000032221	Mns1	protein_coding
ENSMUSG00000090626	Tex9	protein_coding
ENSMUSG00000037674	Rfx7	protein_coding
ENSMUSG00000032216	Nedd4	protein_coding
ENSMUSG00000036030	Prtg	protein_coding
ENSMUSG00000034910	Pygo1	protein_coding
ENSMUSG00000086158	Ccpg1os	protein_coding
ENSMUSG00000034563	Ccpg1	protein_coding
ENSMUSG00000079469	Pigb	protein_coding
ENSMUSG00000032202	Rab27a	protein_coding
ENSMUSG00000092622	Khdc3	protein_coding
ENSMUSG00000092310	Gm20509	protein_coding
ENSMUSG00000032215	Rsl24d1	protein_coding
ENSMUSG00000062151	Unc13c	protein_coding
ENSMUSG00000044976	Wdr72	protein_coding
ENSMUSG00000043013	Onecut1	protein_coding
ENSMUSG00000034858	Fam214a	protein_coding
ENSMUSG00000007656	Arpp19	protein_coding
ENSMUSG00000034593	Myo5a	protein_coding
ENSMUSG00000033590	Myo5c	protein_coding
ENSMUSG00000032192	Gnb5	protein_coding
ENSMUSG00000032191	Bcl2l10	protein_coding
ENSMUSG00000042688	Mapk6	protein_coding
ENSMUSG00000042487	Leo1	protein_coding
ENSMUSG00000058587	Tmod3	protein_coding
ENSMUSG00000032186	Tmod2	protein_coding
ENSMUSG00000032184	Lysmd2	protein_coding
ENSMUSG00000032181	Scg3	protein_coding
ENSMUSG00000032179	Bmp5	protein_coding
ENSMUSG00000007908	Hmgcll1	protein_coding
ENSMUSG00000059383	Gfral	protein_coding
ENSMUSG00000032360	Hcrtr2	protein_coding
ENSMUSG00000032358	Fam83b	protein_coding
ENSMUSG00000032357	Tinag	protein_coding
ENSMUSG00000032355	Mlip	protein_coding
ENSMUSG00000032352	Lrrc1	protein_coding
ENSMUSG00000044938	Klhl31	protein_coding
ENSMUSG00000032350	Gclc	protein_coding
ENSMUSG00000032349	Elovl5	protein_coding
ENSMUSG00000023333	Gcm1	protein_coding
ENSMUSG00000001366	Fbxo9	protein_coding
ENSMUSG00000009828	Ick	protein_coding
ENSMUSG00000032348	Gsta4	protein_coding
ENSMUSG00000074183	Gsta1	protein_coding
ENSMUSG00000074179	Gm10639	protein_coding
ENSMUSG00000066463	Omt2a	protein_coding
ENSMUSG00000038750	Omt2b	protein_coding
ENSMUSG00000057933	Gsta2	protein_coding
ENSMUSG00000060461	Dppa5a	protein_coding
ENSMUSG00000032346	Ooep	protein_coding
ENSMUSG00000070291	Ddx43	protein_coding
ENSMUSG00000032342	Mto1	protein_coding
ENSMUSG00000037742	Eef1a1	protein_coding
ENSMUSG00000049624	Slc17a5	protein_coding
ENSMUSG00000046186	Cd109	protein_coding
ENSMUSG00000032332	Col12a1	protein_coding
ENSMUSG00000032330	Cox7a2	protein_coding
ENSMUSG00000032328	Tmem30a	protein_coding
ENSMUSG00000034898	Filip1	protein_coding
ENSMUSG00000034252	Senp6	protein_coding
ENSMUSG00000033577	Myo6	protein_coding
ENSMUSG00000032343	Impg1	protein_coding
ENSMUSG00000049511	Htr1b	protein_coding
ENSMUSG00000043289	Mei4	protein_coding
ENSMUSG00000032251	Irak1bp1	protein_coding
ENSMUSG00000032253	Phip	protein_coding
ENSMUSG00000066456	Hmgn3	protein_coding
ENSMUSG00000032258	Lca5	protein_coding
ENSMUSG00000032261	Sh3bgrl2	protein_coding
ENSMUSG00000032262	Elovl4	protein_coding
ENSMUSG00000038379	Ttk	protein_coding
ENSMUSG00000032263	Bckdhb	protein_coding
ENSMUSG00000079433	Gm11114	protein_coding
ENSMUSG00000035941	Ibtk	protein_coding
ENSMUSG00000035274	Tpbg	protein_coding
ENSMUSG00000032415	Ube2cbp	protein_coding
ENSMUSG00000056131	Pgm3	protein_coding
ENSMUSG00000032417	Rwdd2a	protein_coding
ENSMUSG00000032418	Me1	protein_coding
ENSMUSG00000033491	Prss35	protein_coding
ENSMUSG00000033419	Snap91	protein_coding
ENSMUSG00000047897	Ripply2	protein_coding
ENSMUSG00000032872	Cyb5r4	protein_coding
ENSMUSG00000042761	Mrap2	protein_coding
ENSMUSG00000056919	Cep162	protein_coding
ENSMUSG00000032419	Tbx18	protein_coding
ENSMUSG00000032420	Nt5e	protein_coding
ENSMUSG00000032422	Snx14	protein_coding
ENSMUSG00000092541	Gm20537	protein_coding
ENSMUSG00000032423	Syncrip	protein_coding
ENSMUSG00000032425	Zfp949	protein_coding
ENSMUSG00000090693	Trim43a	protein_coding
ENSMUSG00000079427	Mthfsl	protein_coding
ENSMUSG00000099974	Bcl2a1d	protein_coding
ENSMUSG00000067399	Trim43c	protein_coding
ENSMUSG00000102037	Bcl2a1a	protein_coding
ENSMUSG00000079162	Trim43b	protein_coding
ENSMUSG00000089929	Bcl2a1b	protein_coding
ENSMUSG00000100838	Gm29094	protein_coding
ENSMUSG00000066442	Mthfs	protein_coding
ENSMUSG00000032353	Tmed3	protein_coding
ENSMUSG00000047606	Ankrd34c	protein_coding
ENSMUSG00000032356	Rasgrf1	protein_coding
ENSMUSG00000032359	Ctsh	protein_coding
ENSMUSG00000062270	Morf4l1	protein_coding
ENSMUSG00000032363	Adamts7	protein_coding
ENSMUSG00000037410	Tbc1d2b	protein_coding
ENSMUSG00000032368	Zic1	protein_coding
ENSMUSG00000036972	Zic4	protein_coding
ENSMUSG00000095654	Plscr5	protein_coding
ENSMUSG00000032369	Plscr1	protein_coding
ENSMUSG00000032372	Plscr2	protein_coding
ENSMUSG00000074139	1700057G04Rik	protein_coding
ENSMUSG00000032377	Plscr4	protein_coding
ENSMUSG00000032374	Plod2	protein_coding
ENSMUSG00000031129	Slc9a9	protein_coding
ENSMUSG00000033350	Chst2	protein_coding
ENSMUSG00000032407	U2surp	protein_coding
ENSMUSG00000064225	Paqr9	protein_coding
ENSMUSG00000015354	Pcolce2	protein_coding
ENSMUSG00000032839	Trpc1	protein_coding
ENSMUSG00000049493	Pls1	protein_coding
ENSMUSG00000032409	Atr	protein_coding
ENSMUSG00000032410	Xrn1	protein_coding
ENSMUSG00000041440	Gk5	protein_coding
ENSMUSG00000032411	Tfdp2	protein_coding
ENSMUSG00000032412	Atp1b3	protein_coding
ENSMUSG00000051234	Rnf7	protein_coding
ENSMUSG00000099564	Gm28729	protein_coding
ENSMUSG00000032413	Rasa2	protein_coding
ENSMUSG00000040433	Zbtb38	protein_coding
ENSMUSG00000043587	Pxylp1	protein_coding
ENSMUSG00000046997	Spsb4	protein_coding
ENSMUSG00000032449	Slc25a36	protein_coding
ENSMUSG00000032451	Trim42	protein_coding
ENSMUSG00000032452	Clstn2	protein_coding
ENSMUSG00000032456	Nmnat3	protein_coding
ENSMUSG00000046402	Rbp1	protein_coding
ENSMUSG00000032454	Rbp2	protein_coding
ENSMUSG00000032458	Copb2	protein_coding
ENSMUSG00000032459	Mrps22	protein_coding
ENSMUSG00000091080	Prr23a1	protein_coding
ENSMUSG00000063058	Prr23a2	protein_coding
ENSMUSG00000090470	Prr23a3	protein_coding
ENSMUSG00000074123	7420426K07Rik	protein_coding
ENSMUSG00000050397	Foxl2	protein_coding
ENSMUSG00000032463	Faim	protein_coding
ENSMUSG00000044860	Gm1123	protein_coding
ENSMUSG00000032462	Pik3cb	protein_coding
ENSMUSG00000096316	Faiml	protein_coding
ENSMUSG00000056267	Cep70	protein_coding
ENSMUSG00000037681	Esyt3	protein_coding
ENSMUSG00000032470	Mras	protein_coding
ENSMUSG00000032468	Armc8	protein_coding
ENSMUSG00000032469	Dbr1	protein_coding
ENSMUSG00000037953	A4gnt	protein_coding
ENSMUSG00000037784	Dzip1l	protein_coding
ENSMUSG00000032473	Cldn18	protein_coding
ENSMUSG00000053747	Sox14	protein_coding
ENSMUSG00000044244	Il20rb	protein_coding
ENSMUSG00000032475	Nck1	protein_coding
ENSMUSG00000070287	Slc35g2	protein_coding
ENSMUSG00000037286	Stag1	protein_coding
ENSMUSG00000032527	Pccb	protein_coding
ENSMUSG00000066415	Msl2	protein_coding
ENSMUSG00000043154	Ppp2r3a	protein_coding
ENSMUSG00000032537	Ephb1	protein_coding
ENSMUSG00000057710	9630041A04Rik	protein_coding
ENSMUSG00000035606	Ky	protein_coding
ENSMUSG00000032534	Cep63	protein_coding
ENSMUSG00000035048	Anapc13	protein_coding
ENSMUSG00000032531	Amotl2	protein_coding
ENSMUSG00000032547	Ryk	protein_coding
ENSMUSG00000032548	Slco2a1	protein_coding
ENSMUSG00000032549	Rab6b	protein_coding
ENSMUSG00000032553	Srprb	protein_coding
ENSMUSG00000090639	Gm20425	protein_coding
ENSMUSG00000032554	Trf	protein_coding
ENSMUSG00000033688	1300017J02Rik	protein_coding
ENSMUSG00000032555	Topbp1	protein_coding
ENSMUSG00000032803	Cdv3	protein_coding
ENSMUSG00000032556	Bfsp2	protein_coding
ENSMUSG00000042757	Tmem108	protein_coding
ENSMUSG00000032558	Nphp3	protein_coding
ENSMUSG00000101152	Gm28305	protein_coding
ENSMUSG00000032557	Uba5	protein_coding
ENSMUSG00000090150	Acad11	protein_coding
ENSMUSG00000079355	Ackr4	protein_coding
ENSMUSG00000032560	Dnajc13	protein_coding
ENSMUSG00000032561	Acpp	protein_coding
ENSMUSG00000032564	Cpne4	protein_coding
ENSMUSG00000032563	Mrpl3	protein_coding
ENSMUSG00000032565	Nudt16	protein_coding
ENSMUSG00000035032	Nek11	protein_coding
ENSMUSG00000032567	Aste1	protein_coding
ENSMUSG00000032570	Atp2c1	protein_coding
ENSMUSG00000032571	Pik3r4	protein_coding
ENSMUSG00000043719	Col6a6	protein_coding
ENSMUSG00000091345	Col6a5	protein_coding
ENSMUSG00000032572	Col6a4	protein_coding
ENSMUSG00000020258	Glyctk	protein_coding
ENSMUSG00000020257	Wdr82	protein_coding
ENSMUSG00000020253	Ppm1m	protein_coding
ENSMUSG00000023277	Twf2	protein_coding
ENSMUSG00000045322	Tlr9	protein_coding
ENSMUSG00000032786	Alas1	protein_coding
ENSMUSG00000023345	Poc1a	protein_coding
ENSMUSG00000053716	Dusp7	protein_coding
ENSMUSG00000048758	Rpl29	protein_coding
ENSMUSG00000023262	Acy1	protein_coding
ENSMUSG00000042210	Abhd14a	protein_coding
ENSMUSG00000042073	Abhd14b	protein_coding
ENSMUSG00000023495	Pcbp4	protein_coding
ENSMUSG00000091735	Gpr62	protein_coding
ENSMUSG00000023249	Parp3	protein_coding
ENSMUSG00000041506	Rrp9	protein_coding
ENSMUSG00000066383	Iqcf1	protein_coding
ENSMUSG00000023577	Iqcf3	protein_coding
ENSMUSG00000066382	Iqcf5	protein_coding
ENSMUSG00000041009	Iqcf4	protein_coding
ENSMUSG00000091129	Iqcf6	protein_coding
ENSMUSG00000023192	Grm2	protein_coding
ENSMUSG00000040813	Tex264	protein_coding
ENSMUSG00000040661	Rad54l2	protein_coding
ENSMUSG00000032575	Manf	protein_coding
ENSMUSG00000074102	Rbm15b	protein_coding
ENSMUSG00000039716	Dock3	protein_coding
ENSMUSG00000032577	Mapkapk3	protein_coding
ENSMUSG00000032578	Cish	protein_coding
ENSMUSG00000032579	Hemk1	protein_coding
ENSMUSG00000037977	6430571L13Rik	protein_coding
ENSMUSG00000010066	Cacna2d2	protein_coding
ENSMUSG00000010045	Tmem115	protein_coding
ENSMUSG00000037190	Cyb561d2	protein_coding
ENSMUSG00000010057	Nprl2	protein_coding
ENSMUSG00000010044	Zmynd10	protein_coding
ENSMUSG00000010067	Rassf1	protein_coding
ENSMUSG00000010054	Tusc2	protein_coding
ENSMUSG00000010047	Hyal2	protein_coding
ENSMUSG00000010051	Hyal1	protein_coding
ENSMUSG00000036091	Hyal3	protein_coding
ENSMUSG00000010048	Ifrd2	protein_coding
ENSMUSG00000103409	Lsmem2	protein_coding
ENSMUSG00000057969	Sema3b	protein_coding
ENSMUSG00000032562	Gnai2	protein_coding
ENSMUSG00000010064	Slc38a3	protein_coding
ENSMUSG00000034837	Gnat1	protein_coding
ENSMUSG00000034684	Sema3f	protein_coding
ENSMUSG00000032580	Rbm5	protein_coding
ENSMUSG00000032582	Rbm6	protein_coding
ENSMUSG00000032583	Mon1a	protein_coding
ENSMUSG00000032584	Mst1r	protein_coding
ENSMUSG00000066368	Actl11	protein_coding
ENSMUSG00000032936	Camkv	protein_coding
ENSMUSG00000032586	Traip	protein_coding
ENSMUSG00000032596	Uba7	protein_coding
ENSMUSG00000079323	Gm20661	protein_coding
ENSMUSG00000032595	Cdhr4	protein_coding
ENSMUSG00000093456	Gm20662	protein_coding
ENSMUSG00000032594	Ip6k1	protein_coding
ENSMUSG00000070284	Gmppb	protein_coding
ENSMUSG00000041528	Rnf123	protein_coding
ENSMUSG00000032593	Amigo3	protein_coding
ENSMUSG00000032591	Mst1	protein_coding
ENSMUSG00000032590	Apeh	protein_coding
ENSMUSG00000032589	Bsn	protein_coding
ENSMUSG00000039952	Dag1	protein_coding
ENSMUSG00000032606	Nicn1	protein_coding
ENSMUSG00000032607	Amt	protein_coding
ENSMUSG00000039461	Tcta	protein_coding
ENSMUSG00000007815	Rhoa	protein_coding
ENSMUSG00000063856	Gpx1	protein_coding
ENSMUSG00000032612	Usp4	protein_coding
ENSMUSG00000032611	1700102P08Rik	protein_coding
ENSMUSG00000047220	Ccdc36	protein_coding
